GO	GO_name	namespace	Gene_ID	Gene_Name	log2FC	p_fdr	pvalue	ratio_in_study	ratio_in_pop
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN780_c0_g1_i11	TRINITY_DN780_c0_g1_i11	-12.42340519955273	2.8765755569569106e-08	3.204249680895345e-07	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN7520_c0_g1_i7	TRINITY_DN7520_c0_g1_i7	-10.214790991021092	2.8765755569569106e-08	3.347679364650297e-05	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN5784_c0_g1_i1	TRINITY_DN5784_c0_g1_i1	-10.916787432115742	2.8765755569569106e-08	5.478679548046178e-06	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN2882_c0_g1_i3	TRINITY_DN2882_c0_g1_i3	-12.135336176150917	2.8765755569569106e-08	1.389852241504547e-06	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN5714_c0_g1_i5	TRINITY_DN5714_c0_g1_i5	-9.596799460689653	2.8765755569569106e-08	0.000146720719529	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN1702_c0_g1_i10	TRINITY_DN1702_c0_g1_i10	-10.416229842697271	2.8765755569569106e-08	1.9943983144906325e-05	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN2374_c0_g1_i4	TRINITY_DN2374_c0_g1_i4	-12.296791105000995	2.8765755569569106e-08	1.8309097225313848e-07	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN2300_c1_g1_i9	TRINITY_DN2300_c1_g1_i9	-11.340560226172714	2.8765755569569106e-08	4.14141006814889e-06	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN43311_c0_g1_i3	TRINITY_DN43311_c0_g1_i3	-12.343512969673812	2.8765755569569106e-08	3.157639861933246e-07	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN1213_c0_g1_i6	TRINITY_DN1213_c0_g1_i6	-11.426402178677256	2.8765755569569106e-08	6.511694983181407e-06	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN12572_c0_g1_i4	TRINITY_DN12572_c0_g1_i4	-9.369375891822912	2.8765755569569106e-08	0.0015325808082588	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN5695_c0_g1_i9	TRINITY_DN5695_c0_g1_i9	-10.771307308974734	2.8765755569569106e-08	3.106848273963558e-05	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN61602_c0_g1_i8	TRINITY_DN61602_c0_g1_i8	-9.289530896845925	2.8765755569569106e-08	0.0007272835076333	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN780_c0_g1_i5	TRINITY_DN780_c0_g1_i5	-11.810661348709775	2.8765755569569106e-08	5.666260039776384e-07	0.04665314401622718	0.09280639431616342
GO:0140096	catalytic activity, acting on a protein	MF	TRINITY_DN7649_c0_g1_i10	TRINITY_DN7649_c0_g1_i10	-9.261545627490325	2.8765755569569106e-08	0.0004665790912895	0.04665314401622718	0.09280639431616342
GO:0003824	catalytic activity	MF	TRINITY_DN5006_c0_g1_i2	TRINITY_DN5006_c0_g1_i2	-9.128531754763678	7.49929119352694e-05	0.0004238473174132	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1347_c0_g1_i8	TRINITY_DN1347_c0_g1_i8	-11.693326050560568	7.49929119352694e-05	1.504774059642453e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN834_c0_g1_i14	TRINITY_DN834_c0_g1_i14	-11.863859963202335	7.49929119352694e-05	9.973427175890068e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2067_c0_g1_i10	TRINITY_DN2067_c0_g1_i10	-8.219122512048584	7.49929119352694e-05	0.0065875595049804	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4562_c0_g1_i5	TRINITY_DN4562_c0_g1_i5	-9.036411196990018	7.49929119352694e-05	0.0010179505743509	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN952_c0_g1_i15	TRINITY_DN952_c0_g1_i15	-12.462952457506312	7.49929119352694e-05	1.7913170975457466e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN62931_c0_g1_i2	TRINITY_DN62931_c0_g1_i2	-9.472827944646014	7.49929119352694e-05	0.0002433881310726	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1171_c0_g1_i1	TRINITY_DN1171_c0_g1_i1	-11.169147029794196	7.49929119352694e-05	1.205098261720144e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4112_c0_g1_i5	TRINITY_DN4112_c0_g1_i5	-8.59005503751608	7.49929119352694e-05	0.0019501695889852	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4364_c0_g1_i4	TRINITY_DN4364_c0_g1_i4	-9.57030832840953	7.49929119352694e-05	0.0001655721665978	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN625_c0_g1_i5	TRINITY_DN625_c0_g1_i5	-12.027962735261507	7.49929119352694e-05	7.753049032999532e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN12738_c0_g1_i1	TRINITY_DN12738_c0_g1_i1	-9.358920966974823	7.49929119352694e-05	0.0002278292114015	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4371_c0_g1_i16	TRINITY_DN4371_c0_g1_i16	-11.249500148216498	7.49929119352694e-05	1.948039758441473e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4070_c0_g2_i2	TRINITY_DN4070_c0_g2_i2	-10.101806641133802	7.49929119352694e-05	4.190274825994176e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN6195_c0_g1_i8	TRINITY_DN6195_c0_g1_i8	-8.806144413671989	7.49929119352694e-05	0.0019863436136962	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN23376_c0_g1_i2	TRINITY_DN23376_c0_g1_i2	-8.170205235139123	7.49929119352694e-05	0.0040730146272526	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN10029_c0_g1_i7	TRINITY_DN10029_c0_g1_i7	-9.67388052869648	7.49929119352694e-05	9.2258552070884e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN20540_c0_g1_i23	TRINITY_DN20540_c0_g1_i23	-8.499240075779602	7.49929119352694e-05	0.0024542955312801	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN355_c0_g1_i3	TRINITY_DN355_c0_g1_i3	-11.291260803132346	7.49929119352694e-05	1.9943983144906325e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN13174_c0_g1_i8	TRINITY_DN13174_c0_g1_i8	-10.298576296187004	7.49929119352694e-05	5.75821545750487e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN111_c0_g1_i17	TRINITY_DN111_c0_g1_i17	-8.941161925076718	7.49929119352694e-05	0.0005495426713828	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN12572_c0_g1_i4	TRINITY_DN12572_c0_g1_i4	-9.369375891822912	7.49929119352694e-05	0.0015325808082588	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN5695_c0_g1_i9	TRINITY_DN5695_c0_g1_i9	-10.771307308974734	7.49929119352694e-05	3.106848273963558e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN61602_c0_g1_i8	TRINITY_DN61602_c0_g1_i8	-9.289530896845925	7.49929119352694e-05	0.0007272835076333	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN19161_c0_g1_i12	TRINITY_DN19161_c0_g1_i12	-8.687897817352129	7.49929119352694e-05	0.0013129105457975	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN3722_c0_g1_i7	TRINITY_DN3722_c0_g1_i7	-11.19889073488503	7.49929119352694e-05	1.0363382623944868e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN56787_c0_g1_i5	TRINITY_DN56787_c0_g1_i5	-9.637215170435091	7.49929119352694e-05	0.00030095486105	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN19801_c0_g1_i1	TRINITY_DN19801_c0_g1_i1	-8.171726742957468	7.49929119352694e-05	0.0062349258096098	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN12644_c0_g1_i1	TRINITY_DN12644_c0_g1_i1	-10.093469641451192	7.49929119352694e-05	4.112877400080064e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN606_c0_g1_i7	TRINITY_DN606_c0_g1_i7	-12.119028863539882	7.49929119352694e-05	4.4725136325641e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN6776_c0_g1_i13	TRINITY_DN6776_c0_g1_i13	-9.05653476771583	7.49929119352694e-05	0.000452686335037	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN8736_c0_g1_i4	TRINITY_DN8736_c0_g1_i4	-8.930738792114258	7.49929119352694e-05	0.0027444221818784	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN6169_c0_g1_i3	TRINITY_DN6169_c0_g1_i3	-8.87245400955013	7.49929119352694e-05	0.0016051827282965	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN17224_c0_g1_i7	TRINITY_DN17224_c0_g1_i7	-9.417445622114462	7.49929119352694e-05	0.0002673455356483	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2423_c0_g1_i7	TRINITY_DN2423_c0_g1_i7	-11.092031231094998	7.49929119352694e-05	4.112877400080064e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN18886_c0_g1_i3	TRINITY_DN18886_c0_g1_i3	-8.03521532616865	7.49929119352694e-05	0.006077463563187	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN697_c0_g1_i1	TRINITY_DN697_c0_g1_i1	-10.661268578155187	7.49929119352694e-05	9.74722376728818e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN12663_c0_g1_i5	TRINITY_DN12663_c0_g1_i5	-9.551667807539284	7.49929119352694e-05	0.0001452287645367	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1690_c0_g1_i3	TRINITY_DN1690_c0_g1_i3	-10.27118925563417	7.49929119352694e-05	3.478956105253321e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN6686_c0_g1_i8	TRINITY_DN6686_c0_g1_i8	-9.942750884855736	7.49929119352694e-05	0.0001834272333661	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN818_c0_g1_i3	TRINITY_DN818_c0_g1_i3	-11.149635353416308	7.49929119352694e-05	1.1319834719996953e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN20284_c0_g1_i9	TRINITY_DN20284_c0_g1_i9	-7.951409060733822	7.49929119352694e-05	0.0093514122670671	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN831_c0_g1_i6	TRINITY_DN831_c0_g1_i6	-12.502352201047325	7.49929119352694e-05	1.824096588322756e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN14931_c0_g1_i3	TRINITY_DN14931_c0_g1_i3	-7.94857356362261	7.49929119352694e-05	0.0073901392994914	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN3551_c0_g1_i6	TRINITY_DN3551_c0_g1_i6	-9.21996981169268	7.49929119352694e-05	0.0006966417602021	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN36637_c0_g1_i3	TRINITY_DN36637_c0_g1_i3	-11.350614942616884	7.49929119352694e-05	4.440157797910295e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1734_c0_g1_i6	TRINITY_DN1734_c0_g1_i6	-11.57671823522754	7.49929119352694e-05	3.7670429779958978e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2037_c0_g1_i9	TRINITY_DN2037_c0_g1_i9	-9.7190199451821	7.49929119352694e-05	0.0001007060857584	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN5784_c0_g1_i1	TRINITY_DN5784_c0_g1_i1	-10.916787432115742	7.49929119352694e-05	5.478679548046178e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2010_c0_g1_i6	TRINITY_DN2010_c0_g1_i6	-9.11676047625308	7.49929119352694e-05	0.000571134796777	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1702_c0_g1_i10	TRINITY_DN1702_c0_g1_i10	-10.416229842697271	7.49929119352694e-05	1.9943983144906325e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2374_c0_g1_i4	TRINITY_DN2374_c0_g1_i4	-12.296791105000995	7.49929119352694e-05	1.8309097225313848e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2530_c0_g1_i9	TRINITY_DN2530_c0_g1_i9	-9.21823682202904	7.49929119352694e-05	0.0011730003728165	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN6579_c0_g1_i2	TRINITY_DN6579_c0_g1_i2	-9.500185425144965	7.49929119352694e-05	0.00033871091033	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN23011_c0_g1_i11	TRINITY_DN23011_c0_g1_i11	-8.546810723071006	7.49929119352694e-05	0.0019709595095939	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN43311_c0_g1_i3	TRINITY_DN43311_c0_g1_i3	-12.343512969673812	7.49929119352694e-05	3.157639861933246e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN651_c0_g1_i8	TRINITY_DN651_c0_g1_i8	-9.811608765639225	7.49929119352694e-05	0.000187911177388	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2621_c0_g1_i6	TRINITY_DN2621_c0_g1_i6	-11.417819566926951	7.49929119352694e-05	2.1464219353782107e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4171_c0_g1_i10	TRINITY_DN4171_c0_g1_i10	-11.997594754479843	7.49929119352694e-05	5.285790555220081e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2067_c0_g1_i3	TRINITY_DN2067_c0_g1_i3	-10.93154190827106	7.49929119352694e-05	1.1020072796251069e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN965_c0_g1_i6	TRINITY_DN965_c0_g1_i6	-10.463011758330122	7.49929119352694e-05	5.75089218834113e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN17224_c0_g1_i9	TRINITY_DN17224_c0_g1_i9	-9.126679778445274	7.49929119352694e-05	0.0010236973314858	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN12572_c0_g1_i10	TRINITY_DN12572_c0_g1_i10	-9.284972283841164	7.49929119352694e-05	0.000305025812324	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN34133_c0_g1_i4	TRINITY_DN34133_c0_g1_i4	-11.194316654511011	7.49929119352694e-05	1.0810429418270062e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1347_c0_g1_i3	TRINITY_DN1347_c0_g1_i3	-8.850589312834407	7.49929119352694e-05	0.0011401532825632	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN3857_c0_g1_i14	TRINITY_DN3857_c0_g1_i14	-12.425902583816876	7.49929119352694e-05	5.498173236372159e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN70_c0_g1_i3	TRINITY_DN70_c0_g1_i3	-10.618321355490227	7.49929119352694e-05	6.908970163205025e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN21044_c0_g1_i4	TRINITY_DN21044_c0_g1_i4	-9.947135823130452	7.49929119352694e-05	0.0004293472736534	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1068_c0_g1_i6	TRINITY_DN1068_c0_g1_i6	-9.86676278655833	7.49929119352694e-05	7.363442331957218e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN8987_c0_g1_i3	TRINITY_DN8987_c0_g1_i3	-9.006063303022449	7.49929119352694e-05	0.0009781422079249	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1347_c0_g1_i10	TRINITY_DN1347_c0_g1_i10	-10.61435614647683	7.49929119352694e-05	6.335938899752862e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1734_c0_g1_i4	TRINITY_DN1734_c0_g1_i4	-8.258571607928822	7.49929119352694e-05	0.0051662066419674	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN8087_c0_g1_i8	TRINITY_DN8087_c0_g1_i8	-9.698860422250622	7.49929119352694e-05	0.000120726145914	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1305_c0_g1_i3	TRINITY_DN1305_c0_g1_i3	-8.295880855016671	7.49929119352694e-05	0.0038314903643969	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN7500_c0_g1_i5	TRINITY_DN7500_c0_g1_i5	-9.454810032613446	7.49929119352694e-05	0.0002842316935373	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN10684_c0_g1_i1	TRINITY_DN10684_c0_g1_i1	-10.3584799934811	7.49929119352694e-05	2.1935938224746903e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4916_c0_g1_i1	TRINITY_DN4916_c0_g1_i1	-11.017395053623376	7.49929119352694e-05	3.59468948197603e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN7636_c0_g1_i2	TRINITY_DN7636_c0_g1_i2	-10.013817869538432	7.49929119352694e-05	5.076956027775893e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN5526_c0_g1_i10	TRINITY_DN5526_c0_g1_i10	-13.043029150446817	7.49929119352694e-05	3.322364332132001e-08	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN98_c0_g1_i14	TRINITY_DN98_c0_g1_i14	-10.160262672318366	7.49929119352694e-05	0.0001112822488111	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN202_c0_g1_i11	TRINITY_DN202_c0_g1_i11	-9.872521577741391	7.49929119352694e-05	0.0001164496921427	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN6776_c0_g1_i10	TRINITY_DN6776_c0_g1_i10	-8.27698407434322	7.49929119352694e-05	0.0029763324940782	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2882_c0_g1_i3	TRINITY_DN2882_c0_g1_i3	-12.135336176150917	7.49929119352694e-05	1.389852241504547e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN963_c0_g1_i10	TRINITY_DN963_c0_g1_i10	-11.468940261119874	7.49929119352694e-05	2.5669874770717064e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1482_c0_g1_i7	TRINITY_DN1482_c0_g1_i7	-12.09383128751608	7.49929119352694e-05	9.888058084079858e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1213_c0_g1_i6	TRINITY_DN1213_c0_g1_i6	-11.426402178677256	7.49929119352694e-05	6.511694983181407e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2077_c0_g1_i9	TRINITY_DN2077_c0_g1_i9	-10.855065087781956	7.49929119352694e-05	6.329441515009612e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN2010_c0_g1_i3	TRINITY_DN2010_c0_g1_i3	-11.631955665306853	7.49929119352694e-05	3.161223887636223e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4562_c1_g1_i2	TRINITY_DN4562_c1_g1_i2	-9.751085403524865	7.49929119352694e-05	0.0003278464031204	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1433_c0_g1_i10	TRINITY_DN1433_c0_g1_i10	-11.4865090781837	7.49929119352694e-05	5.436449374599604e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN8859_c0_g1_i7	TRINITY_DN8859_c0_g1_i7	-13.69494457781259	7.49929119352694e-05	5.086439152818137e-09	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4036_c0_g1_i6	TRINITY_DN4036_c0_g1_i6	-13.446780968030566	7.49929119352694e-05	2.0036175880781623e-08	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4603_c0_g1_i1	TRINITY_DN4603_c0_g1_i1	-11.598015575474694	7.49929119352694e-05	1.2803282473506985e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN53622_c0_g1_i4	TRINITY_DN53622_c0_g1_i4	-11.796401902688464	7.49929119352694e-05	5.498173236372159e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1305_c0_g1_i2	TRINITY_DN1305_c0_g1_i2	-9.599819164889164	7.49929119352694e-05	0.0002001245143593	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN818_c0_g1_i7	TRINITY_DN818_c0_g1_i7	-10.757592715285869	7.49929119352694e-05	0.0001311578252943	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN418_c0_g1_i4	TRINITY_DN418_c0_g1_i4	-12.316525855305308	7.49929119352694e-05	1.7913170975457466e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1532_c0_g1_i4	TRINITY_DN1532_c0_g1_i4	-11.925041481850132	7.49929119352694e-05	1.0143530866284447e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1347_c0_g1_i6	TRINITY_DN1347_c0_g1_i6	-11.433690548602932	7.49929119352694e-05	1.678520007121155e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1067_c0_g1_i11	TRINITY_DN1067_c0_g1_i11	-10.492615522699593	7.49929119352694e-05	0.0001443906386139	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN780_c0_g1_i17	TRINITY_DN780_c0_g1_i17	-10.63820219666818	7.49929119352694e-05	3.428669758493379e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN20284_c0_g1_i8	TRINITY_DN20284_c0_g1_i8	-10.113786720283448	7.49929119352694e-05	3.910622834112788e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN4371_c0_g1_i19	TRINITY_DN4371_c0_g1_i19	-10.69370349887411	7.49929119352694e-05	9.186977231512117e-06	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN41051_c0_g1_i4	TRINITY_DN41051_c0_g1_i4	-8.695745196549186	7.49929119352694e-05	0.0033303823612525	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN6404_c0_g1_i5	TRINITY_DN6404_c0_g1_i5	-8.144258299232256	7.49929119352694e-05	0.0039483238305638	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN9260_c0_g1_i10	TRINITY_DN9260_c0_g1_i10	-8.415723978821276	7.49929119352694e-05	0.0024813478677138	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN851_c0_g1_i10	TRINITY_DN851_c0_g1_i10	-13.20195393068024	7.49929119352694e-05	5.5464029220726396e-08	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN18132_c0_g1_i1	TRINITY_DN18132_c0_g1_i1	-10.273129273324235	7.49929119352694e-05	2.2161323904860985e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN16248_c0_g1_i1	TRINITY_DN16248_c0_g1_i1	-8.972158459703879	7.49929119352694e-05	0.0005880175320163	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN6404_c0_g1_i1	TRINITY_DN6404_c0_g1_i1	-9.228875102207176	7.49929119352694e-05	0.0004100592923126	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN12725_c0_g1_i4	TRINITY_DN12725_c0_g1_i4	-7.965597055787193	7.49929119352694e-05	0.0075892741121908	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN1622_c0_g1_i1	TRINITY_DN1622_c0_g1_i1	-10.41164262495284	7.49929119352694e-05	7.905032958477866e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN12311_c0_g1_i7	TRINITY_DN12311_c0_g1_i7	-9.968774969625484	7.49929119352694e-05	7.115094477249705e-05	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN3907_c0_g1_i2	TRINITY_DN3907_c0_g1_i2	-8.353619437477164	7.49929119352694e-05	0.0061019122917828	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN780_c0_g1_i11	TRINITY_DN780_c0_g1_i11	-12.42340519955273	7.49929119352694e-05	3.204249680895345e-07	0.12677484787018256	0.17628774422735347
GO:0003824	catalytic activity	MF	TRINITY_DN7520_c0_g1_i7	TRINITY_DN7520_c0_g1_i7	-10.214790991021092	7.49929119352694e-05	3.347679364650297e-05	0.12677484787018256	0.17628774422735347
